
/data/jinjianjun/.pyenv/versions/3.6.5/bin/round_statistics.py -f w0.75P0spades-unlimited--SRR4428742-plastome/embplant_pt.K75.complete.graph1.1.path_sequence.fasta -d w0.70P0--SRR4428742-plastome/intermediate_reads -i w0.70P0--SRR4428742-plastome/seed/embplant_pt.initial.fq -o w0.70P0--SRR4428742-plastome/round_statistics -R 1000 -t 1 --max-coverage-tick 800 --draw

2019-09-22 19:24:50,988 - INFO: 259 paired fastq files found. 1000 rounds required.
2019-09-22 19:24:50,988 - INFO: #Round	Round_Covered_T0	Round_Covered_T10	Cumulative_Covered_T0	Cumulative_Covered_T10	Other_reads	Other_percentage
2019-09-22 19:24:58,991 - INFO: embplant_pt.initial.fq	0.11096366797840213	0.09141183699616938	0.11096366797840213	0.09141183699616938	7	0.0001677249311129747
2019-09-22 19:25:20,301 - INFO: Round.1	0.3276222724836251	0.3122082913883042	0.3276222724836251	0.3122082913883042	225	0.0014041700730792514
2019-09-22 19:25:39,853 - INFO: Round.2	0.4072284903711645	0.3548287989122619	0.4620076089372328	0.4483128292957157	647	0.006342639792957415
2019-09-22 19:25:51,474 - INFO: Round.3	0.24493718050961577	0.21763260076612323	0.5490462680908366	0.5391559570657218	775	0.011080926508435802
2019-09-22 19:26:01,361 - INFO: Round.4	0.18309822327393482	0.15791159513132608	0.6211742864987122	0.6131862097817987	871	0.01732919501810513
2019-09-22 19:26:08,579 - INFO: Round.5	0.14319052412765235	0.12270391821046163	0.6712860672776477	0.6657689340950986	1013	0.027118190335965735
2019-09-22 19:26:14,277 - INFO: Round.6	0.11471584149354809	0.10068768058152153	0.7220515368222882	0.7164559609878545	1179	0.039696969696969696
2019-09-22 19:26:19,973 - INFO: Round.7	0.10719842068794205	0.09762841715802273	0.7700322922250258	0.7657179463713737	1219	0.040705245934484255
2019-09-22 19:26:24,815 - INFO: Round.8	0.09553661310776713	0.08728052399691459	0.8082011792545334	0.8056517930682844	1252	0.04521977823527287
2019-09-22 19:26:27,877 - INFO: Round.9	0.06855234085946998	0.06126371112186066	0.8298513511746787	0.8280929283949326	1159	0.06895936217052419
2019-09-22 19:26:30,086 - INFO: Round.10	0.04652302945521578	0.038502268300017	0.8469649230608323	0.845572565989881	1282	0.1098449147459515
2019-09-22 19:26:31,546 - INFO: Round.11	0.038312698557962585	0.03402450025493862	0.864235380250755	0.8624181254820955	1205	0.12322323345945393
2019-09-22 19:26:32,889 - INFO: Round.12	0.04279700349069801	0.03784857953431212	0.883957170312071	0.8823098746224948	1210	0.10242085661080075
2019-09-22 19:26:34,476 - INFO: Round.13	0.04167265881368563	0.03607708297925192	0.9018813162676986	0.8993253931937926	1079	0.09645986053996067
2019-09-22 19:26:35,816 - INFO: Round.14	0.040822863418269295	0.03692687837466825	0.9220149302514087	0.9197989253356692	1189	0.1007541733751377
2019-09-22 19:26:37,401 - INFO: Round.15	0.036142451855822405	0.032985135117467874	0.9355332139261855	0.9345919021035705	1109	0.11126718169960871
2019-09-22 19:26:39,143 - INFO: Round.16	0.0295009739962609	0.027559518362117428	0.9496528912654107	0.9483062924080586	1269	0.12583044124938028
